id	Question	Model answer	Acceptable?	text-davinci-003
68	when did the dallas cowboys win their last playoff gameJanuary 4, 2015	Yes	Yes, the Dallas Cowboys won their last playoff game on January 4, 2015.
68	when did the dallas cowboys win their last playoff game1995	No	No, the Dallas Cowboys last won a playoff game in either 2014 or 2016.
68	when did the dallas cowboys win their last playoff gameJanuary 15 , 2017	No	No, the Dallas Cowboys last won a playoff game in January 2016.
68	when did the dallas cowboys win their last playoff gameJanuary 16, 1972	No	No, the candidate is not correct. The Dallas Cowboys last won a playoff game in January 2016.
68	when did the dallas cowboys win their last playoff game2014	Yes	Yes, the Dallas Cowboys won their last playoff game in 2014.
69	who starred in the film walk the lineJoaquin Phoenix	Yes	Yes
69	who starred in the film walk the lineReese Witherspoon	Yes	Yes
69	who starred in the film walk the lineJoaquin Phoenix and Reese Witherspoon.	Yes	Yes, the candidate is correct.
69	who starred in the film walk the lineRobert Patrick	Yes	Yes
70	form from material that has accumulated on the earths surfaceSedimentary rocks	Yes	Yes, the candidate is correct.
70	form from material that has accumulated on the earths surfacesedimentary rock	Yes	Yes, the candidate is correct.
70	form from material that has accumulated on the earths surfaceSoil	No	No, the candidate is not correct. Soil is a material that has accumulated on the Earth's surface, but it is not a form of sedimentary rock. Sedimentary rock is formed from the accumulation of sediment over time.
70	form from material that has accumulated on the earths surfacelava	No	No, the candidate is not correct. Lava is a type of igneous rock, which forms from molten material that has cooled and hardened. Sedimentary rock is formed from material that has accumulated on the Earth's surface, such as sand, silt, and clay.
70	form from material that has accumulated on the earths surfaceSoil.	No	No, soil is not a form of material that has accumulated on the Earth's surface. Sedimentary rock is a form of material that has accumulated on the Earth's surface.
71	how many countries in the world have scouts29	No	No, the candidate is not correct. The correct answer is either 216 countries and territories or 169 countries.
71	how many countries in the world have scouts216	Yes	Yes, the candidate is correct.
71	how many countries in the world have scoutsUnknown.	No	No, the candidate is not correct. The exact number of countries and territories with Scouting organizations is not known, but estimates range from 169 to 216.
72	who was the girl in the video brenda got a babyUnknown.	No	No, the correct answer is Tatyana Ali.
72	who was the girl in the video brenda got a babyEthel "Edy" Proctor	Yes	Yes, the candidate is correct.
72	who was the girl in the video brenda got a babyethel ` ` edy'' proctor	Yes	Yes, the candidate is correct.
72	who was the girl in the video brenda got a babyethel edy proctor	Yes	Yes, the candidate is correct.
72	who was the girl in the video brenda got a babyTatyana Ali	No	No, Tatyana Ali was not the girl in the video Brenda Got a Baby. The girl in the video was Ethel "Edy" Proctor.
72	who was the girl in the video brenda got a babyBrenda	No	No, the candidate is not correct. The girl in the video "Brenda Got a Baby" is not named Brenda. The girl in the video is named Ethel "Edy" Proctor.
73	who sang smoke gets in your eyes firstThe first recording of "Smoke Gets in Your Eyes" was by the American vocal group The Platters in 1958.	Yes	Yes, the candidate is correct. The Platters released the first recording of "Smoke Gets in Your Eyes" in 1958, although the song was originally written by Jerome Kern and Otto Harbach in 1933 and was first performed by Tamara Drasin and Gertrude Niesen.
73	who sang smoke gets in your eyes firstGertrude Niesen	Yes	Yes, Gertrude Niesen sang "Smoke Gets in Your Eyes" first.
73	who sang smoke gets in your eyes firstPaul Whiteman and His Orchestra	No	No, Paul Whiteman and His Orchestra did not sing Smoke Gets in Your Eyes first. The song was first recorded by Tamara Drasin in 1933 and later by Gertrude Niesen in 1934.
74	where is the nfl game in london playedtwickenham stadium	Yes	Yes
74	where is the nfl game in london playedWembley Stadium	Yes	Yes, the NFL game in London is played at Wembley Stadium.
74	where is the nfl game in london playedThe NFL game in London is usually played at Wembley Stadium.	Yes	Yes, the candidate is correct.
75	where can i get a state issued idYou can get a state-issued ID from your local Department of Motor Vehicles.	Yes	Yes, the candidate is correct.
75	where can i get a state issued ideach state's DMV	Yes	Yes, the candidate is correct.
75	where can i get a state issued idDepartment of Motor Vehicles (DMV)	Yes	Yes, the candidate is correct.
75	where can i get a state issued idpassport cards	No	No, the candidate is not correct. Passport cards are issued by the federal government, not by individual states. To get a state-issued ID, you must visit your local DMV.
75	where can i get a state issued idDMV	Yes	Yes, the candidate is correct.
75	where can i get a state issued idCalifornia	Yes	Yes, the candidate is correct. In California, you can get a state-issued ID at the Department of Motor Vehicles (DMV).
76	what is the 3rd largest state in usaNew York	No	No, the correct answer is either California or Alaska.
76	what is the 3rd largest state in usaThe third largest state in the United States is Florida, with an area of 170,312 square miles.	Yes	Yes, the candidate is correct. Florida is the third largest state in the United States, with an area of 170,312 square miles.
76	what is the 3rd largest state in usatexas	No	No, Texas is the second largest state in the US. California is the largest and Alaska is the third largest.
76	what is the 3rd largest state in usaCalifornia	Yes	Yes, California is the third largest state in the US.
77	how do you spell padawan from star warsPadawan	Yes	Yes, the candidate is correct.
77	how do you spell padawan from star warssampa	No	No, the correct spelling is Padawan.
77	how do you spell padawan from star warslearner	No	No, the correct answer is Padawan.
77	how do you spell padawan from star warsjedi	No	No, the correct answer is Padawan.
77	how do you spell padawan from star warsP-A-D-A-W-A-N.	Yes	Yes, the candidate is correct.
78	who won last year's grand national 2017one for arthur	Yes	Yes, One For Arthur won the 2017 Grand National.
78	who won last year's grand national 2017One For Arthur, ridden by Derek Fox.	Yes	Yes, that is correct.
79	what is the corporate tax rate in great britainThe corporate tax rate in Great Britain is 19%.	No	No, the candidate is not correct. The corporate tax rate in Great Britain is 20%.
79	what is the corporate tax rate in great britain20	Yes	Yes, the corporate tax rate in Great Britain is 20%.
79	what is the corporate tax rate in great britain20%	Yes	Yes, the candidate is correct. The corporate tax rate in Great Britain is 20%.
79	what is the corporate tax rate in great britain19%	No	No, the corporate tax rate in Great Britain is 20%, not 19%.
79	what is the corporate tax rate in great britain20 %	Yes	Yes, the candidate is correct.
80	how many plane surfaces does a cylinder haveTwo.	Yes	Yes, the candidate is correct. A cylinder has two plane surfaces, which are two parallel planes.
80	how many plane surfaces does a cylinder havetwo	Yes	Yes, the candidate is correct. A cylinder has two plane surfaces, which are two parallel planes.
80	how many plane surfaces does a cylinder haveinfinite curvilinear surface	No	No, the candidate answer is not correct. A cylinder has two plane surfaces, which are two parallel planes.
80	how many plane surfaces does a cylinder havesix	No	No, the candidate is not correct. A cylinder has two plane surfaces, which are two parallel planes.
80	how many plane surfaces does a cylinder haveinfinite	No	No, the candidate is not correct. A cylinder has two plane surfaces, which are two parallel planes.
81	list the seven gifts of the holy spiritknowledge	No	No, the candidate is not correct. The seven gifts of the Holy Spirit are piety, knowledge, wisdom, fear, fortitude, fear of the Lord, understanding, and counsel.
81	list the seven gifts of the holy spiritwisdom	Yes	Yes, wisdom is one of the seven gifts of the Holy Spirit.
81	list the seven gifts of the holy spiritThe seven gifts of the Holy Spirit are wisdom, understanding, counsel, fortitude, knowledge, piety, and fear of the Lord.	Yes	Yes, the candidate is correct.
81	list the seven gifts of the holy spiritWisdom, Understanding, Counsel, Fortitude, Knowledge, Piety, and Fear of the Lord.	Yes	Yes, the candidate is correct.
82	who wrote antigone and what are the dates of his birth and deathsophocles	Yes	Yes, Sophocles wrote Antigone and he was born in c. 497/6 BC and died in winter 406/5 BC.
82	who wrote antigone and what are the dates of his birth and deathSophocles (496 BC - 406 BC)	Yes	Yes, the candidate is correct.
82	who wrote antigone and what are the dates of his birth and deathThe play Antigone was written by Sophocles, who was born in 496 BC and died in 406 BC.	Yes	Yes, the candidate is correct.
82	who wrote antigone and what are the dates of his birth and deathArthur Honegger	No	No, the correct answer is Sophocles, with a birth date of c. 497/6 BC and a death date of winter 406/5 BC.
83	what is the name of the weapon the grim reaper carriesScythe	Yes	Yes, the candidate is correct.
83	what is the name of the weapon the grim reaper carriesThe Grim Reaper is often depicted carrying a scythe.	Yes	Yes, the candidate is correct.
84	animals that are active at dawn and duskcrepuscular animals	Yes	Yes, the candidate is correct.
84	animals that are active at dawn and duskcrepuscular	Yes	Yes, the candidate is correct.
84	animals that are active at dawn and duskCrepuscular animals.	Yes	Yes, the candidate is correct.
85	when is season 2 of jessica jones being releasedSeason 2 of Jessica Jones is set to be released on March 8, 2018.	Yes	Yes, the candidate is correct.
85	when is season 2 of jessica jones being releasedMarch 8 , 2018	Yes	Yes, the candidate is correct.
85	when is season 2 of jessica jones being releasedMarch 8, 2018	Yes	Yes
85	when is season 2 of jessica jones being releasedMarch 8 2018	Yes	Yes, the candidate is correct.
86	who was appointed to manage the national recovery administrationhugh s. johnson	Yes	Yes, the candidate is correct.
86	who was appointed to manage the national recovery administrationGeneral Hugh S. Johnson	Yes	Yes, the candidate is correct. General Hugh S. Johnson was appointed to manage the National Recovery Administration.
86	who was appointed to manage the national recovery administrationharry hopkins	No	No, the correct answer is Hugh S. Johnson.
86	who was appointed to manage the national recovery administrationPresident Franklin D. Roosevelt	No	No, the correct answer is Hugh S. Johnson. President Franklin D. Roosevelt appointed Hugh S. Johnson to manage the National Recovery Administration.
86	who was appointed to manage the national recovery administrationHugh Samuel Johnson	Yes	Yes, the candidate is correct. Hugh Samuel Johnson was appointed to manage the National Recovery Administration.
86	who was appointed to manage the national recovery administrationFranklin D. Roosevelt was appointed to manage the National Recovery Administration.	Yes	Yes, the candidate is correct. Franklin D. Roosevelt was appointed to manage the National Recovery Administration in 1933.
86	who was appointed to manage the national recovery administrationDonald Richberg	No	No, the correct answer is Hugh S. Johnson. Donald Richberg was appointed to manage the National Industrial Recovery Act.
86	who was appointed to manage the national recovery administrationSamuel Williams	No	No, the correct answer is Hugh S. Johnson.
87	who dies in the lost city of zUnknown.	No	No, the correct answer is Colonel Percy Fawcett, who disappeared in 1925 while searching for the Lost City of Z.
87	who dies in the lost city of zManley	Yes	Yes, the candidate is correct.
87	who dies in the lost city of zFawcett	No	No, the correct answer is Colonel Percy Harrison Fawcett.
87	who dies in the lost city of zHenry Costin	No	No, Henry Costin does not die in The Lost City of Z. The only character who dies in the film is Manley, played by Edward Ashley.
87	who dies in the lost city of znina	No	No, Nina does not die in The Lost City of Z.
87	who dies in the lost city of zPercy Fawcett	No	No, the correct answer is Colonel Percy Harrison Fawcett, who died in 1925 while searching for the lost city of Z.
88	what is the breakdown product formed when one phosphate group is removed from atpaldehyde	No	No, the candidate is not correct. The breakdown product formed when one phosphate group is removed from ATP is adenosine diphosphate (ADP).
88	what is the breakdown product formed when one phosphate group is removed from atphydroxyl group	No	No, the breakdown product formed when one phosphate group is removed from ATP is adenosine diphosphate (ADP). A hydroxyl group is not a breakdown product of ATP.
88	what is the breakdown product formed when one phosphate group is removed from atpATP	No	No, the candidate is incorrect. The breakdown product formed when one phosphate group is removed from ATP is adenosine diphosphate (ADP).
88	what is the breakdown product formed when one phosphate group is removed from atpADP	Yes	Yes, the candidate is correct.
88	what is the breakdown product formed when one phosphate group is removed from atphydroxyl	No	No, the candidate is not correct. The breakdown product formed when one phosphate group is removed from ATP is adenosine diphosphate (ADP).
88	what is the breakdown product formed when one phosphate group is removed from atpacylphosphate intermediate	No	No, the candidate is not correct. The breakdown product formed when one phosphate group is removed from ATP is adenosine diphosphate (ADP).
88	what is the breakdown product formed when one phosphate group is removed from atpadenosine diphosphate (ADP)	Yes	Yes, the candidate is correct.
88	what is the breakdown product formed when one phosphate group is removed from atpadenosine diphosphate	Yes	Yes, the candidate is correct. Adenosine diphosphate (ADP) is the breakdown product formed when one phosphate group is removed from ATP.
88	what is the breakdown product formed when one phosphate group is removed from atpoxidative phosphorylation	No	No, the candidate is not correct. Oxidative phosphorylation is a process in which ATP is produced from ADP and phosphate using energy from an electron transport chain.
88	what is the breakdown product formed when one phosphate group is removed from atpADP (Adenosine diphosphate).	Yes	Yes, the candidate is correct.
89	when do dwight and angela start dating againUnknown.	No	No, the correct answer is in the episode "A.A.R.M." of the TV show The Office.
89	when do dwight and angela start dating againSeason 8 , Episode 9	No	No, the correct answer is Season 9, Episode 5, "The Boat".
89	when do dwight and angela start dating againthe fourth season	No	No, the candidate is not correct. Dwight and Angela start dating again in the episode "Goodbye Toby" of the fourth season.
89	when do dwight and angela start dating againseason 9	No	No, the candidate is not correct. Dwight and Angela start dating again in the episode "Goodbye Toby" of Season 4.
89	when do dwight and angela start dating againIn the fifth season premiere	No	No, the correct answer is "Goodbye Toby" or "In A.A.R.M." Dwight and Angela start dating again in the episode "Goodbye Toby" in the fifth season, or in the episode "A.A.R.M." in the seventh season.
89	when do dwight and angela start dating againthe fifth season premiere	No	No, the fifth season premiere is not when Dwight and Angela start dating again. They start dating again in the episode "Goodbye Toby" or "A.A.R.M." in the seventh season.
90	who is responsible for establishing local licensing forumThe Licensing Authority	No	No, the candidate is not correct. The Licensing Authority is responsible for issuing licenses, but it is the unitary authorities or local authorities or district councils that are responsible for establishing local licensing forums.
90	who is responsible for establishing local licensing forumLandmark Worldwide	No	No, the candidate is not correct. Unitary authorities or local authorities or district councils are responsible for establishing local licensing forums.
90	who is responsible for establishing local licensing forumlocal authorities	Yes	Yes, the candidate is correct. Local authorities are responsible for establishing local licensing forums.
90	who is responsible for establishing local licensing forumLocal licensing forums are typically established by local governments or regulatory bodies.	Yes	Yes, the candidate is correct.
90	who is responsible for establishing local licensing forumThe local licensing authority	Yes	Yes, the candidate is correct. Unitary authorities, local authorities, or district councils are responsible for establishing local licensing forums.
90	who is responsible for establishing local licensing forumthe council	Yes	Yes, the candidate is correct. Unitary authorities, local authorities, or district councils are all forms of councils, and they are responsible for establishing local licensing forums.
90	who is responsible for establishing local licensing forumthe FCC	No	No, the candidate is not correct. The Federal Communications Commission (FCC) is not responsible for establishing local licensing forums. Unitary authorities or local authorities or district councils are responsible for establishing local licensing forums.
90	who is responsible for establishing local licensing forumthe uk licensing council	No	No, the candidate is not correct. The correct answer is unitary authorities or local authorities or district councils.
91	what does istj mean in a personality testIntroversion	No	No, the acronym ISTJ stands for Introverted, Sensing, Thinking, and Judging.
91	what does istj mean in a personality testSensing	No	No, ISTJ stands for Introverted Sensing (Si), Thinking (Te), Feeling (Fi), and Judging (J).
91	what does istj mean in a personality testExtraversion	No	No, the acronym ISTJ stands for Introverted Sensing (Si), Thinking (Te), Judging (J), and Extraversion (E).
91	what does istj mean in a personality testIntroverted, Sensing, Thinking, Judging	Yes	Yes, the candidate is correct. ISTJ stands for Introverted, Sensing, Thinking, Judging, which is one of the 16 personality types in the Myers-Briggs Type Indicator (MBTI).
91	what does istj mean in a personality testISTJ stands for Introverted, Sensing, Thinking, Judging. It is one of the 16 personality types in the Myers-Briggs Type Indicator (MBTI).	Yes	Yes, the candidate is correct.
92	what is the angle of the tower of pisa3. 97 degrees	No	No, the angle of the Tower of Pisa is 3.99 degrees, not 3.97 degrees.
92	what is the angle of the tower of pisa18 degree	No	No, the candidate is not correct. The angle of the Tower of Pisa is 3.99 degrees, not 18 degrees.
92	what is the angle of the tower of pisa5.5 degrees	No	No, the angle of the Tower of Pisa is 3.99 degrees, not 5.5 degrees.
92	what is the angle of the tower of pisa4.5 degrees	No	No, the angle of the Tower of Pisa is 3.99 degrees, not 4.5 degrees.
92	what is the angle of the tower of pisa4.97 degrees	No	No, the angle of the Tower of Pisa is 3.99 degrees.
92	what is the angle of the tower of pisa5.5 degrees.	No	No, the candidate is not correct. The angle of the Tower of Pisa is 3.99 degrees.
93	who won the ncaa women's championship last year 2017South Carolina Gamecocks	Yes	Yes, South Carolina Gamecocks won the NCAA Women's Championship in 2017.
93	who won the ncaa women's championship last year 2017The South Carolina Gamecocks won the 2017 NCAA Women's Basketball Championship.	Yes	Yes, the candidate is correct.
93	who won the ncaa women's championship last year 2017University of South Carolina	Yes	Yes, the University of South Carolina won the NCAA Women's Championship in 2017.
93	who won the ncaa women's championship last year 2017South Carolina	Yes	Yes, South Carolina won the NCAA Women's Championship in 2017.
94	5 cities with the highest population in europeIstanbul	Yes	Yes, Istanbul is one of the five cities with the highest population in Europe.
94	5 cities with the highest population in europeParis	No	No, Paris is not one of the five cities with the highest population in Europe.
94	5 cities with the highest population in europeLondon	Yes	Yes, London is one of the five cities with the highest population in Europe.
94	5 cities with the highest population in europevatican city	No	No, Vatican City is not one of the five cities with the highest population in Europe.
94	5 cities with the highest population in europeThe five cities with the highest population in Europe are Istanbul, Moscow, London, Saint Petersburg, and Berlin.	Yes	Yes, the candidate is correct.
94	5 cities with the highest population in europeIstanbul , Moscow , London , Saint Petersburg , Berlin	Yes	Yes, the candidate is correct.
95	who were the twins that played for kentuckyHarrison	No	No, the candidate is not correct. The correct answer is Andrew Michael Harrison or Aaron Harrison.
95	who were the twins that played for kentuckyAndrew	Yes	Yes
95	who were the twins that played for kentuckyAaron and Andrew Harrison	Yes	Yes
95	who were the twins that played for kentuckyThe Morris twins, Marcus and Markieff, played for the University of Kentucky from 2008 to 2011.	No	No, the Morris twins played for the University of Kansas, not Kentucky. The correct answer is Andrew Michael Harrison and Aaron Harrison.
95	who were the twins that played for kentuckyAaron and Andrew	Yes	Yes
95	who were the twins that played for kentuckyAndrew Harrison	Yes	Yes
95	who were the twins that played for kentuckyDaron	No	No, Daron is not correct.
95	who were the twins that played for kentuckyAaron	Yes	Yes
96	who presides over the joint sessions of parliamentthe Speaker	No	No, the President presides over the joint sessions of Parliament. The Speaker presides over the proceedings of the House of Representatives.
96	who presides over the joint sessions of parliamentThe President of India	Yes	Yes, the President of India presides over the joint sessions of Parliament.
96	who presides over the joint sessions of parliamentThe President of India presides over the joint sessions of Parliament.	Yes	Yes, the candidate is correct.
96	who presides over the joint sessions of parliamentpresided over by speaker	No	No, the candidate is not correct. The President presides over the joint sessions of Parliament.
96	who presides over the joint sessions of parliamentpresided over by the speaker	No	No, the candidate is not correct. The joint sessions of Parliament are presided over by the President.
96	who presides over the joint sessions of parliamentSpeaker	No	No, the President presides over the joint sessions of Parliament. The Speaker is the presiding officer of the House of Representatives.
97	when was the minimum wage established in the united statesJuly 24, 2009	No	No, the candidate is not correct. The minimum wage was established in the United States in 1933, 1912, or 1938.
97	when was the minimum wage established in the united states1938	Yes	Yes, the minimum wage was established in 1938 in the United States.
97	when was the minimum wage established in the united statesJuly 24 2009	No	No, the candidate is not correct. The minimum wage was established in the United States in 1933, 1912, or 1938.
97	when was the minimum wage established in the united statesThe minimum wage was established in the United States in 1938.	Yes	Yes, the candidate is correct. The minimum wage was established in the United States in 1938.
98	when was the rock and roll hall of fame built in clevelandSeptember 1, 1995	Yes	Yes, the Rock and Roll Hall of Fame was built in Cleveland on September 1, 1995.
98	when was the rock and roll hall of fame built in clevelandSeptember 2 , 1995	Yes	Yes, the Rock and Roll Hall of Fame was built in Cleveland on September 2, 1995.
98	when was the rock and roll hall of fame built in cleveland1997	No	No, the Rock and Roll Hall of Fame was built in Cleveland in September 1995.
98	when was the rock and roll hall of fame built in clevelandThe Rock and Roll Hall of Fame was built in Cleveland in 1995.	Yes	Yes, the candidate is correct.
98	when was the rock and roll hall of fame built in clevelandJune 7, 1993	No	No, the Rock and Roll Hall of Fame in Cleveland was built in September 1995.
99	how many rooms is there in buckingham palaceThere are 775 rooms in Buckingham Palace.	Yes	Yes, the candidate is correct.
99	how many rooms is there in buckingham palaceover 1,100	No	No, the candidate is not correct. Buckingham Palace has 775 rooms.
99	how many rooms is there in buckingham palace775	Yes	Yes, the candidate is correct. Buckingham Palace has 775 rooms.
100	where is the citrus bowl held this yearCamping World Stadium	Yes	Yes, the Citrus Bowl will be held at Camping World Stadium this year.
100	where is the citrus bowl held this yearThe 2021 Citrus Bowl will be held at Camping World Stadium in Orlando, Florida.	Yes	Yes, the candidate is correct.
100	where is the citrus bowl held this yearJanuary 1, 2018	No	No, the Citrus Bowl will be held on January 1, 2021 at Camping World Stadium.
100	where is the citrus bowl held this yearOrlando, Florida	Yes	Yes, the Citrus Bowl is held at Camping World Stadium in Orlando, Florida.
100	where is the citrus bowl held this yearJanuary 1 2018	No	No, the candidate is not correct. The Citrus Bowl will be held on January 1, 2021 at Camping World Stadium.
101	the chinese dragons are protectors of how many seas diggyUnknown.	No	No, the candidate is not correct. Chinese dragons are not traditionally associated with protecting any seas.
101	the chinese dragons are protectors of how many seas diggyall waters	No	No, the Chinese dragons are said to be protectors of the Four Seas, not all waters.
101	the chinese dragons are protectors of how many seas diggyfour	Yes	Yes, the candidate is correct.
102	who is the present president of assam sahitya sabhaTarun Ram Phukan	No	No, the correct answer is Dhrubajyoti Bora.
102	who is the present president of assam sahitya sabhaKanaksen Deka	No	No, the correct answer is Dhrubajyoti Bora.
102	who is the present president of assam sahitya sabharam nath kovind	No	No, the correct answer is Dhrubajyoti Bora.
102	who is the present president of assam sahitya sabhaVishwanath Prasad Tiwari	No	No, the correct answer is Dhrubajyoti Bora.
102	who is the present president of assam sahitya sabhaThe current president of Assam Sahitya Sabha is Dr. Nagen Saikia.	Yes	Yes, the candidate is correct.
102	who is the present president of assam sahitya sabhadr. r. sabhapandit	No	No, the present president of Assam Sahitya Sabha is Dhrubajyoti Bora.
102	who is the present president of assam sahitya sabhaPadmanath Gohain Baruah	No	No, the present president of Assam Sahitya Sabha is Dhrubajyoti Bora.
102	who is the present president of assam sahitya sabhaDr. Dhrubajyoti Bora	Yes	Yes, the candidate is correct.
102	who is the present president of assam sahitya sabhaRipun Bora	No	No, the present president of Assam Sahitya Sabha is Dhrubajyoti Bora.
103	who has the power to approve or veto legislation constitutionPresident	Yes	Yes, the President has the power to approve or veto legislation passed by Congress.
103	who has the power to approve or veto legislation constitutionThe President of the United States has the power to approve or veto legislation passed by Congress.	Yes	Yes, the candidate is correct.
103	who has the power to approve or veto legislation constitutionthe President	Yes	Yes, the President has the power to approve or veto legislation passed by Congress.
103	who has the power to approve or veto legislation constitutionPresident of the United States	Yes	Yes, the President of the United States has the power to approve or veto legislation passed by Congress.
103	who has the power to approve or veto legislation constitutioncongress	No	No, the President has the power to approve or veto legislation, not Congress.
104	who plays artemisia in 300 rise of an empireeva green	Yes	Yes
104	who plays artemisia in 300 rise of an empireEva Green.	Yes	Yes, Eva Green plays Artemisia in 300 Rise of an Empire.
104	who plays artemisia in 300 rise of an empirelena headey	No	No, Lena Headey does not play Artemisia in 300 Rise of an Empire.
105	who played cory's older brother on boy meets worldEric Matthews (Will Friedle)	Yes	Yes
105	who played cory's older brother on boy meets worldwilliam alan friedle	Yes	Yes
105	who played cory's older brother on boy meets worldWill Friedle.	Yes	Yes, the candidate is correct.
105	who played cory's older brother on boy meets worldWill Friedle	Yes	Yes
106	where are the organ mountains in new mexicoThe Organ Mountains are located in Doña Ana County, New Mexico.	Yes	Yes, the candidate is correct.
106	where are the organ mountains in new mexicosouthern new mexico	Yes	Yes, the Organ Mountains are located in southern New Mexico.
106	where are the organ mountains in new mexicodona ana county	Yes	Yes, the Organ Mountains are located in Dona Ana County in southern New Mexico.
106	where are the organ mountains in new mexicoLas Cruces	Yes	Yes, Las Cruces is located in southern New Mexico and is home to the Organ Mountains.
107	when is last time the astros won the world series2017	Yes	Yes
107	when is last time the astros won the world seriesThe Houston Astros won the 2017 World Series.	Yes	Yes, the candidate is correct.
108	how many walker texas ranger seasons are there9	No	No, there are only eight seasons of Walker Texas Ranger.
108	how many walker texas ranger seasons are thereThere are nine seasons of Walker, Texas Ranger.	Yes	Yes, the candidate is correct. There are nine seasons of Walker, Texas Ranger.
108	how many walker texas ranger seasons are there8	Yes	Yes
108	how many walker texas ranger seasons are thereeight	Yes	Yes
109	what is the name of the lymphatic vessels located in the small intestinevasa recta	No	No, the candidate is not correct. The name of the lymphatic vessels located in the small intestine are lacteals.
109	what is the name of the lymphatic vessels located in the small intestineThe lymphatic vessels located in the small intestine are called lacteals.	Yes	Yes, the candidate is correct.
109	what is the name of the lymphatic vessels located in the small intestinelacteals	Yes	Yes, the candidate is correct.
110	who won the oscar for best actor in 1975Peter Finch	No	No, Peter Finch won the Oscar for Best Actor in 1976 for his role in Network. Art Carney won the Oscar for Best Actor in 1975 for his role in Harry and Tonto.
110	who won the oscar for best actor in 1975Al Pacino	No	No, Al Pacino did not win the Oscar for Best Actor in 1975. Art Carney won the Oscar for Best Actor in 1975 for his performance in Harry and Tonto.
110	who won the oscar for best actor in 1975Art Carney for Harry and Tonto	Yes	Yes, Art Carney won the Oscar for Best Actor in 1975 for his role in Harry and Tonto.
110	who won the oscar for best actor in 1975Al Lewis	No	No, the correct answer is Jack Nicholson.
110	who won the oscar for best actor in 1975Meryl Streep	No	No, Meryl Streep did not win the Oscar for Best Actor in 1975. Art Carney won the Oscar for Best Actor in 1975 for his performance in Harry and Tonto.
110	who won the oscar for best actor in 1975Robert Donat	No	No, Robert Donat did not win the Oscar for Best Actor in 1975. Art Carney won the Oscar for Best Actor in 1975 for his performance in Harry and Tonto.
110	who won the oscar for best actor in 1975art carney	Yes	Yes
110	who won the oscar for best actor in 1975Jack Nicholson	No	No, Jack Nicholson did not win the Oscar for Best Actor in 1975. Art Carney won the award for his performance in Harry and Tonto.
110	who won the oscar for best actor in 1975Jack Nicholson won the Oscar for Best Actor in 1975 for his performance in One Flew Over the Cuckoo's Nest.	Yes	Yes, Jack Nicholson won the Oscar for Best Actor in 1975 for his performance in One Flew Over the Cuckoo's Nest.
111	a good that can be used in place of another goodsubstitute good	Yes	Yes, the candidate is correct.
111	a good that can be used in place of another goodpublic good	No	No, the candidate is not correct. A public good is not a good that can be used in place of another good.
111	a good that can be used in place of another goodSubstitute good.	Yes	Yes, the candidate is correct.
111	a good that can be used in place of another goodsubstitute	No	No, the candidate is not correct. The correct answer is "substitute good" or "A substitute good".
112	who does april end up with on parks and recandy	Yes	Yes
112	who does april end up with on parks and recCasey Jones	No	No, the correct answer is Andy Dwyer or Andy.
112	who does april end up with on parks and recApril Ludgate eventually marries Andy Dwyer.	Yes	Yes, that is correct.
112	who does april end up with on parks and recAndy Dwyer	Yes	Yes, Andy Dwyer is the correct answer.
113	what is the latest version of chrome for linuxchrome engine 6	No	No, the candidate is not correct. The correct answer is 67.0.3396 or 67.0.
113	what is the latest version of chrome for linuxVersion 79.0.3945.88	No	No, the candidate is not correct. The latest version of Chrome for Linux is 67.0.3396 or 67.0.
113	what is the latest version of chrome for linux63. 0	No	No, the candidate is not correct. The latest version of Chrome for Linux is 67.0.3396 or 67.0.
113	what is the latest version of chrome for linux26.0.1631.11	No	No, the candidate is not correct. The latest version of Chrome for Linux is 67.0.3396 or 67.0.
113	what is the latest version of chrome for linux60	No	No, the candidate is not correct. The latest version of Chrome for Linux is 67.0.3396 or 67.0.
113	what is the latest version of chrome for linux26.0.1491.0	No	No, the candidate is not correct. The latest version of Chrome for Linux is 67.0.3396 or 67.0.
113	what is the latest version of chrome for linuxThe latest version of Chrome for Linux is version 87.0.4280.66.	No	No, the candidate is not correct. The latest version of Chrome for Linux is version 67.0.3396 or 67.0.
113	what is the latest version of chrome for linux26	No	No, the candidate is not correct. The latest version of Chrome for Linux is 67.0.3396 or 67.0.
114	when did the right to buy scheme startThe Right to Buy scheme was introduced in the United Kingdom in 1980.	Yes	Yes, the candidate is correct.
114	when did the right to buy scheme start1 August 2016	No	No, the Right to Buy scheme started in 1980.
114	when did the right to buy scheme start1980	Yes	Yes, the Right to Buy scheme started in 1980.
115	who played ashley on the young and the restlessEileen Davidson.	Yes	Yes, Eileen Davidson played Ashley on The Young and the Restless.
115	who played ashley on the young and the restlesseileen davidson	Yes	Yes
115	who played ashley on the young and the restlessBrenda Epperson	Yes	Yes
116	what is the main mineral in lithium batterieslithium cobalt	Yes	Yes, lithium cobalt is a common mineral used in lithium batteries.
116	what is the main mineral in lithium batteriesmanganese	No	No, the main mineral in lithium batteries is lithium or lithium-ion. Manganese is not used in lithium batteries.
116	what is the main mineral in lithium batteriesLithium cobalt oxide.	Yes	Yes, Lithium cobalt oxide is a main mineral used in lithium batteries.
116	what is the main mineral in lithium batterieswater	No	No, the main mineral in lithium batteries is lithium or lithium-ion.
116	what is the main mineral in lithium batteriesLithium Cobalt Oxide	Yes	Yes, Lithium Cobalt Oxide is a main mineral used in lithium batteries.
